pid,question,preChatQuestion,preChatResponse,preChatDomain,postChatQuestion,postChatResponse,postChatDomain,predictShared,matchType,matchedDomain,matchedIdx,matchedQuestion,matchedTolerance,groupId
6409110921de1c850a685bf6,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,3,preferences,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,30,Do you create art?,2,preferences,your partner creates art?,3,preferences,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,2,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,32,Are you a spiritual person?,4,religion,your partner is a spiritual person?,5,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,33,Are you affiliated with any organized religion?,5,religion,your partner is affiliated with any organized religion?,2,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,34,Do you believe in God or a higher power?,5,religion,your partner believes in God or a higher power?,5,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
6409110921de1c850a685bf6,35,Do you believe in an afterlife?,5,religion,your partner believes in an afterlife?,5,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
644031717c9c287ef6f5670a,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,3,arbitrary,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,2,Do you enjoy being outdoors?,4,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,3,Do you work from home?,5,arbitrary,your partner works from home?,3,arbitrary,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,4,Do you go out on weekdays?,1,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,5,Do you eat breakfast?,4,arbitrary,your partner eats breakfast?,4,arbitrary,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,6,Have you stayed in the same place for your entire life?,4,background,your partner has stayed in the same place for your entire life?,3,background,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,5,background,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,9,Do you live in a city?,2,background,your partner lives in a city?,3,background,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,10,Do you live in a warm climate?,1,background,your partner lives in a warm climate?,3,background,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,11,Are you a parent or caregiver?,4,identity,your partner is a parent or caregiver?,2,identity,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,13,Do you identify as heterosexual?,1,identity,your partner identifies as heterosexual?,3,identity,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,3,identity,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,5,identity,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,16,Can stealing ever be justified?,2,morality,your partner believes stealing can be justified?,2,morality,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,1,morality,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,18,Are people innately good?,3,morality,your partner believes people are innately good?,3,morality,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,3,morality,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,3,morality,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,3,politics,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,3,politics,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,23,Do you affiliate with any political party?,4,politics,your partner affiliates with any political party?,3,politics,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,25,Are you going to vote in the next election?,4,politics,your partner will vote in the next election?,3,politics,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,26,Do you enjoy museums?,4,preferences,your partner enjoys museums?,3,preferences,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,4,preferences,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,3,preferences,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,3,preferences,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,30,Do you create art?,1,preferences,your partner creates art?,2,preferences,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,31,Do you regularly attend religious services?,2,religion,your partner regularly attends religious services?,3,religion,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,32,Are you a spiritual person?,4,religion,your partner is a spiritual person?,3,religion,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,33,Are you affiliated with any organized religion?,2,religion,your partner is affiliated with any organized religion?,3,religion,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,34,Do you believe in God or a higher power?,5,religion,your partner believes in God or a higher power?,3,religion,1,high,identity,15,Are you married or dating someone?,0,coloured-magenta
644031717c9c287ef6f5670a,35,Do you believe in an afterlife?,3,religion,your partner believes in an afterlife?,3,religion,0,high,identity,15,Are you married or dating someone?,0,coloured-magenta
649f525cce87cb12c95ea642,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,4,arbitrary,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,5,arbitrary,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,3,Do you work from home?,5,arbitrary,your partner works from home?,5,arbitrary,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,5,arbitrary,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,5,Do you eat breakfast?,1,arbitrary,your partner eats breakfast?,5,arbitrary,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,6,Have you stayed in the same place for your entire life?,5,background,your partner has stayed in the same place for your entire life?,2,background,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,2,background,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,5,background,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,10,Do you live in a warm climate?,5,background,your partner lives in a warm climate?,3,background,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,11,Are you a parent or caregiver?,5,identity,your partner is a parent or caregiver?,5,identity,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,14,Do you feel like an outsider in your local community?,1,identity,your partner feels like an outsider in their local community?,2,identity,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,4,identity,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,1,morality,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,2,morality,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,18,Are people innately good?,5,morality,your partner believes people are innately good?,4,morality,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,19,Can a machine be moral?,1,morality,your partner believes a machine can be moral?,1,morality,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,4,morality,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,4,politics,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,2,politics,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,23,Do you affiliate with any political party?,4,politics,your partner affiliates with any political party?,4,politics,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,24,Should events in politicians' personal lives impact their ability to hold public office?,5,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,4,politics,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,26,Do you enjoy museums?,2,preferences,your partner enjoys museums?,4,preferences,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,27,Do you attend live music concerts?,5,preferences,your partner attends live music concerts?,4,preferences,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,28,Do you prefer TV shows over movies?,1,preferences,your partner prefers TV shows over movies?,2,preferences,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,5,preferences,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,30,Do you create art?,5,preferences,your partner creates art?,4,preferences,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,5,religion,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,32,Are you a spiritual person?,5,religion,your partner is a spiritual person?,5,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,5,religion,0,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,34,Do you believe in God or a higher power?,5,religion,your partner believes in God or a higher power?,5,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
649f525cce87cb12c95ea642,35,Do you believe in an afterlife?,5,religion,your partner believes in an afterlife?,5,religion,1,high,religion,34,Do you believe in God or a higher power?,0,conservative-red
65006bec31c35a02228b9998,1,Do you exercise regularly?,5,arbitrary,your partner exercises regularly?,3,arbitrary,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,2,Do you enjoy being outdoors?,4,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,3,Do you work from home?,4,arbitrary,your partner works from home?,2,arbitrary,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,4,Do you go out on weekdays?,2,arbitrary,your partner goes out on weekdays?,2,arbitrary,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,4,arbitrary,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,2,background,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,7,Did you or your family immigrate to a new country?,2,background,your partner or their family immigrated to a new country?,2,background,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,4,background,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,10,Do you live in a warm climate?,4,background,your partner lives in a warm climate?,4,background,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,2,identity,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,3,identity,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,4,identity,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,4,identity,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,4,morality,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,2,morality,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,18,Are people innately good?,4,morality,your partner believes people are innately good?,2,morality,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,3,morality,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,4,morality,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,2,politics,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,23,Do you affiliate with any political party?,3,politics,your partner affiliates with any political party?,3,politics,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,3,politics,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,4,preferences,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,3,preferences,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,4,preferences,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,30,Do you create art?,1,preferences,your partner creates art?,2,preferences,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,2,religion,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,32,Are you a spiritual person?,2,religion,your partner is a spiritual person?,2,religion,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,2,religion,1,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,34,Do you believe in God or a higher power?,4,religion,your partner believes in God or a higher power?,3,religion,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
65006bec31c35a02228b9998,35,Do you believe in an afterlife?,3,religion,your partner believes in an afterlife?,4,religion,0,high,arbitrary,4,Do you go out on weekdays?,0,professional-amaranth
6500bd3163ecc6bee8f02489,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,3,arbitrary,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,3,arbitrary,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,3,Do you work from home?,5,arbitrary,your partner works from home?,3,arbitrary,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,4,Do you go out on weekdays?,2,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,3,arbitrary,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,7,Did you or your family immigrate to a new country?,3,background,your partner or their family immigrated to a new country?,3,background,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,3,background,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,9,Do you live in a city?,3,background,your partner lives in a city?,3,background,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,10,Do you live in a warm climate?,1,background,your partner lives in a warm climate?,3,background,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,11,Are you a parent or caregiver?,4,identity,your partner is a parent or caregiver?,3,identity,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,13,Do you identify as heterosexual?,2,identity,your partner identifies as heterosexual?,3,identity,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,3,identity,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,3,identity,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,3,morality,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,3,morality,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,18,Are people innately good?,3,morality,your partner believes people are innately good?,3,morality,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,3,morality,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,3,morality,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,21,Do you feel like the country is moving in the right direction?,4,politics,your partner believes the country is moving in the right direction?,3,politics,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,3,politics,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,23,Do you affiliate with any political party?,1,politics,your partner affiliates with any political party?,3,politics,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,24,Should events in politicians' personal lives impact their ability to hold public office?,2,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,3,politics,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,3,preferences,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,27,Do you attend live music concerts?,4,preferences,your partner attends live music concerts?,3,preferences,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,3,preferences,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,3,preferences,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,30,Do you create art?,5,preferences,your partner creates art?,3,preferences,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,3,religion,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,32,Are you a spiritual person?,2,religion,your partner is a spiritual person?,3,religion,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,34,Do you believe in God or a higher power?,2,religion,your partner believes in God or a higher power?,3,religion,1,high,morality,18,Are people innately good?,0,dramatic-amber
6500bd3163ecc6bee8f02489,35,Do you believe in an afterlife?,2,religion,your partner believes in an afterlife?,3,religion,1,high,morality,18,Are people innately good?,0,dramatic-amber
6503bd6097b5fd18559e6a0d,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,3,arbitrary,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,3,arbitrary,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,3,Do you work from home?,5,arbitrary,your partner works from home?,3,arbitrary,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,3,arbitrary,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,8,Do you enjoy spending time with your family?,3,background,your partner enjoys spending time with their family?,3,background,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,9,Do you live in a city?,2,background,your partner lives in a city?,2,background,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,10,Do you live in a warm climate?,2,background,your partner lives in a warm climate?,3,background,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,4,identity,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
6503bd6097b5fd18559e6a0d,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,high,politics,25,Are you going to vote in the next election?,0,key-magenta
