group_id,time_bin,focal_stance_revealed,stance_in_this_window,initial_alignment,post_stance_differences,time_seconds,matchedQuestion,matchedDomain,matchedTolerance,stance,pct_expect_commonality,post_stance_shared_reality,post_stance_shared_reality_agree_count,post_stance_shared_reality_confidence,post_stance_topic_scope,post_stance_topic_scope_agree_count,post_stance_topic_scope_confidence,post_stance_inner_state_dimension,post_stance_inner_state_dimension_agree_count,post_stance_inner_state_dimension_confidence,conversational_goal,conversational_goal_agree_count,conversational_goal_confidence
taller-tomato,1,False,False,unclear,False,30,Do you live in a city?,background,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
taller-tomato,2,True,True,disagreement,True,45,Do you live in a city?,background,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
taller-tomato,4,True,False,disagreement,False,75,Do you live in a city?,background,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
taller-tomato,6,True,False,disagreement,False,105,Do you live in a city?,background,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
taller-tomato,8,True,False,disagreement,False,135,Do you live in a city?,background,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
taller-tomato,10,True,False,disagreement,False,165,Do you live in a city?,background,4,opposing,0.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
taller-tomato,12,True,False,disagreement,False,195,Do you live in a city?,background,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
technical-copper,2,False,False,not_discussed,False,45,Do you feel like an outsider in your local community?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
technical-copper,3,True,True,disagreement,True,60,Do you feel like an outsider in your local community?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
technical-copper,4,True,False,disagreement,False,75,Do you feel like an outsider in your local community?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
technical-copper,5,True,False,disagreement,False,90,Do you feel like an outsider in your local community?,identity,4,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
technical-copper,7,True,False,disagreement,False,120,Do you feel like an outsider in your local community?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
technical-copper,11,True,False,disagreement,False,180,Do you feel like an outsider in your local community?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
technological-silver,1,False,False,not_discussed,False,30,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,2,majority
technological-silver,2,True,True,agreement,False,45,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
technological-silver,3,True,False,agreement,False,60,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
technological-silver,4,True,False,agreement,False,75,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
technological-silver,5,True,False,agreement,False,90,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
technological-silver,6,True,False,agreement,False,105,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
technological-silver,7,True,False,agreement,False,120,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
technological-silver,8,True,False,agreement,False,135,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
technological-silver,9,True,False,agreement,False,150,Do you live in a warm climate?,background,0,shared,1.0,True,3,unanimous,same_values,2,majority,shared_feelings,3,unanimous,finding_commonality,3,unanimous
technological-silver,10,True,False,agreement,False,165,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,finding_commonality,3,unanimous
technological-silver,11,True,False,agreement,False,180,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,rapport_only,2,majority,none,3,unanimous,sharing_experience,2,majority
technological-silver,12,True,False,agreement,False,195,Do you live in a warm climate?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,2,majority
terrible-azure,1,False,False,not_discussed,False,30,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
terrible-azure,3,True,True,disagreement,True,60,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
terrible-azure,4,True,True,disagreement,True,75,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
terrible-azure,5,True,False,disagreement,False,90,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
terrible-azure,6,True,False,disagreement,False,105,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
terrible-azure,7,True,False,disagreement,True,120,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
terrible-azure,8,True,False,disagreement,False,135,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
terrible-azure,9,True,False,disagreement,False,150,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
terrible-azure,10,True,False,disagreement,False,165,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
terrible-azure,11,True,False,disagreement,False,180,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
thick-turquoise,0,False,False,not_discussed,False,15,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
thick-turquoise,1,False,False,not_discussed,False,30,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
thick-turquoise,2,False,False,not_discussed,False,45,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
thick-turquoise,3,True,True,agreement,False,60,Do you live in a city?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
thick-turquoise,5,True,False,agreement,False,90,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
thick-turquoise,6,True,False,agreement,False,105,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
thick-turquoise,8,True,False,agreement,False,135,Do you live in a city?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
thick-turquoise,9,True,False,agreement,False,150,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
thick-turquoise,10,True,False,agreement,False,165,Do you live in a city?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
thick-turquoise,11,True,False,agreement,False,180,Do you live in a city?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
thirsty-amaranth,1,False,False,unclear,False,30,Are you a parent or caregiver?,identity,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
thirsty-amaranth,2,False,False,not_discussed,False,45,Are you a parent or caregiver?,identity,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
thirsty-amaranth,5,True,True,disagreement,True,90,Are you a parent or caregiver?,identity,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
thirsty-amaranth,6,True,False,disagreement,False,105,Are you a parent or caregiver?,identity,4,opposing,1.0,True,2,majority,related_subtopic,2,majority,shared_thoughts,2,majority,rapport_building,2,majority
thirsty-amaranth,7,True,False,disagreement,False,120,Are you a parent or caregiver?,identity,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
thirsty-amaranth,9,True,False,disagreement,False,150,Are you a parent or caregiver?,identity,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
thirsty-amaranth,11,True,False,disagreement,False,180,Are you a parent or caregiver?,identity,4,opposing,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,2,majority,finding_commonality,3,unanimous
thirsty-amaranth,12,True,False,disagreement,False,195,Are you a parent or caregiver?,identity,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
tory-salmon,0,False,False,not_discussed,False,15,Do you affiliate with any political party?,politics,4,opposing,0.5,False,3,unanimous,none,2,majority,none,3,unanimous,rapport_building,3,unanimous
tory-salmon,1,False,False,unclear,False,30,Do you affiliate with any political party?,politics,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
tory-salmon,2,True,True,unclear,False,45,Do you affiliate with any political party?,politics,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
tory-salmon,3,True,False,agreement,False,60,Do you affiliate with any political party?,politics,4,opposing,0.5,True,3,unanimous,related_subtopic,2,majority,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
tory-salmon,4,True,False,agreement,False,75,Do you affiliate with any political party?,politics,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
tory-salmon,6,True,False,agreement,False,105,Do you affiliate with any political party?,politics,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
tory-salmon,7,True,False,agreement,False,120,Do you affiliate with any political party?,politics,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
tory-salmon,8,True,False,agreement,False,135,Do you affiliate with any political party?,politics,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
tory-salmon,10,False,False,unclear,False,165,Do you affiliate with any political party?,politics,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
tory-salmon,11,True,True,agreement,False,180,Do you affiliate with any political party?,politics,4,opposing,0.5,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,3,unanimous
tough-pink,1,False,False,not_discussed,False,30,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
tough-pink,2,True,True,agreement,False,45,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,3,unanimous
tough-pink,3,True,False,agreement,False,60,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,2,majority,stance_sharing,2,majority
tough-pink,4,True,False,agreement,False,75,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
tough-pink,5,True,False,agreement,False,90,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,2,majority,exploring_nuance,3,unanimous
tough-pink,6,True,False,agreement,False,105,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,2,majority,same_values,2,majority,none,1,no_consensus,exploring_nuance,3,unanimous
tough-pink,7,True,False,agreement,False,120,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
tough-pink,8,True,False,agreement,False,135,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,2,majority,finding_commonality,3,unanimous
tough-pink,9,True,False,agreement,False,150,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
tough-pink,10,True,False,agreement,False,165,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,2,majority,exploring_nuance,3,unanimous
tough-pink,12,True,False,agreement,False,195,Do you think elected officials work to support the public's best interest?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
tremendous-beige,0,False,False,not_discussed,False,15,Do you affiliate with any political party?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
tremendous-beige,1,False,False,not_discussed,False,30,Do you affiliate with any political party?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
tremendous-beige,2,True,True,agreement,False,45,Do you affiliate with any political party?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,3,unanimous
tremendous-beige,3,True,False,agreement,False,60,Do you affiliate with any political party?,politics,0,shared,1.0,True,3,unanimous,same_values,2,majority,shared_beliefs,2,majority,exploring_nuance,3,unanimous
tremendous-beige,4,True,False,agreement,False,75,Do you affiliate with any political party?,politics,0,shared,1.0,True,3,unanimous,different_topic,2,majority,shared_feelings,3,unanimous,rapport_building,3,unanimous
tremendous-beige,5,True,False,agreement,False,90,Do you affiliate with any political party?,politics,0,shared,1.0,True,2,majority,related_subtopic,2,majority,shared_thoughts,2,majority,exploring_nuance,3,unanimous
tremendous-beige,6,True,False,agreement,False,105,Do you affiliate with any political party?,politics,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
tremendous-beige,7,True,False,agreement,False,120,Do you affiliate with any political party?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
tremendous-beige,8,True,False,agreement,False,135,Do you affiliate with any political party?,politics,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
tremendous-beige,9,True,False,agreement,False,150,Do you affiliate with any political party?,politics,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
tremendous-beige,10,True,False,agreement,False,165,Do you affiliate with any political party?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,rapport_building,3,unanimous
tremendous-beige,11,True,False,agreement,False,180,Do you affiliate with any political party?,politics,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
ugly-tomato,1,False,False,not_discussed,False,30,Have you stayed in the same place for your entire life?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
ugly-tomato,4,True,True,agreement,False,75,Have you stayed in the same place for your entire life?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
ugly-tomato,6,True,False,unclear,False,105,Have you stayed in the same place for your entire life?,background,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
ugly-tomato,9,True,False,disagreement,False,150,Have you stayed in the same place for your entire life?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
ugly-tomato,10,True,False,unclear,False,165,Have you stayed in the same place for your entire life?,background,0,shared,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unknown-brown,0,False,False,not_discussed,False,15,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unknown-brown,1,False,False,not_discussed,False,30,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unknown-brown,2,False,False,not_discussed,False,45,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
unknown-brown,3,False,False,not_discussed,False,60,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unknown-brown,4,False,False,not_discussed,False,75,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,2,majority
unknown-brown,6,False,False,not_discussed,False,105,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unknown-brown,7,False,False,not_discussed,False,120,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
unknown-brown,8,False,False,not_discussed,False,135,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
unknown-brown,9,False,False,not_discussed,False,150,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unknown-brown,11,True,True,disagreement,True,180,Have you stayed in the same place for your entire life?,background,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
unnecessary-teal,0,False,False,not_discussed,False,15,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unnecessary-teal,1,False,False,not_discussed,False,30,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unnecessary-teal,2,False,False,not_discussed,False,45,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unnecessary-teal,3,True,True,disagreement,True,60,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
unnecessary-teal,4,True,False,disagreement,False,75,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unnecessary-teal,5,True,False,disagreement,False,90,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
unnecessary-teal,6,True,False,disagreement,False,105,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,2,majority,rapport_only,2,majority,none,2,majority,rapport_building,2,majority
unnecessary-teal,7,True,False,disagreement,False,120,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
unnecessary-teal,8,True,False,disagreement,False,135,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
unnecessary-teal,9,True,False,disagreement,False,150,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,True,2,majority,related_subtopic,2,majority,none,1,no_consensus,finding_commonality,3,unanimous
unnecessary-teal,10,True,False,disagreement,False,165,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,finding_commonality,3,unanimous
unnecessary-teal,11,True,False,disagreement,False,180,Have you stayed in the same place for your entire life?,background,4,opposing,1.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unsightly-moccasin,1,False,False,not_discussed,False,30,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unsightly-moccasin,3,False,False,not_discussed,False,60,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
unsightly-moccasin,4,False,False,unclear,False,75,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unsightly-moccasin,5,True,True,disagreement,True,90,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
unsightly-moccasin,6,True,False,disagreement,False,105,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unsightly-moccasin,7,True,False,disagreement,False,120,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
unsightly-moccasin,8,True,False,disagreement,False,135,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
unsightly-moccasin,10,True,False,disagreement,False,165,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
unsightly-moccasin,11,True,False,disagreement,False,180,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unsightly-moccasin,12,True,False,disagreement,False,195,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
unusual-peach,2,False,False,not_discussed,False,45,Are people innately good?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
unusual-peach,3,True,True,agreement,False,60,Are people innately good?,morality,0,shared,1.0,True,2,majority,same_values,2,majority,shared_beliefs,2,majority,stance_sharing,3,unanimous
unusual-peach,4,True,False,agreement,False,75,Are people innately good?,morality,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_feelings,2,majority,finding_commonality,3,unanimous
unusual-peach,6,True,False,agreement,False,105,Are people innately good?,morality,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,3,unanimous,stance_sharing,2,majority
unusual-peach,7,True,False,agreement,False,120,Are people innately good?,morality,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
unusual-peach,9,True,False,agreement,False,150,Are people innately good?,morality,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,2,majority,exploring_nuance,3,unanimous
unusual-peach,11,True,False,agreement,False,180,Are people innately good?,morality,0,shared,1.0,True,3,unanimous,related_subtopic,2,majority,shared_thoughts,3,unanimous,exploring_nuance,3,unanimous
vague-tomato,0,False,False,not_discussed,False,15,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,3,unanimous,none,2,majority,none,3,unanimous,rapport_building,3,unanimous
vague-tomato,1,False,False,not_discussed,False,30,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
vague-tomato,2,False,False,not_discussed,False,45,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
vague-tomato,3,False,False,not_discussed,False,60,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
vague-tomato,4,True,True,disagreement,True,75,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,3,unanimous,rapport_only,2,majority,none,3,unanimous,stance_sharing,3,unanimous
vague-tomato,8,True,False,disagreement,False,135,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,2,majority,none,2,majority,none,2,majority,finding_commonality,3,unanimous
vague-tomato,9,True,False,disagreement,False,150,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_beliefs,3,unanimous,finding_commonality,3,unanimous
vague-tomato,11,True,False,disagreement,False,180,Do you identify as the gender which you were assigned at birth?,identity,4,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
valid-tan,0,False,False,not_discussed,False,15,Is it ethical to eat meat?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
valid-tan,2,False,False,not_discussed,False,45,Is it ethical to eat meat?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
valid-tan,3,False,False,unclear,False,60,Is it ethical to eat meat?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,2,majority
valid-tan,5,False,False,unclear,False,90,Is it ethical to eat meat?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
valid-tan,7,False,False,unclear,False,120,Is it ethical to eat meat?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
valid-tan,8,False,False,unclear,False,135,Is it ethical to eat meat?,morality,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
valid-tan,9,True,True,agreement,False,150,Is it ethical to eat meat?,morality,0,shared,1.0,True,3,unanimous,same_values,2,majority,shared_thoughts,3,unanimous,stance_sharing,3,unanimous
valid-tan,10,True,False,agreement,False,165,Is it ethical to eat meat?,morality,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
valid-tan,11,True,False,agreement,False,180,Is it ethical to eat meat?,morality,0,shared,1.0,True,3,unanimous,same_values,2,majority,shared_beliefs,3,unanimous,finding_commonality,3,unanimous
vicarious-peach,0,False,False,not_discussed,False,15,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
vicarious-peach,2,False,False,not_discussed,False,45,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
vicarious-peach,3,True,True,agreement,False,60,Should events in politicians' personal lives impact their ability to hold public office?,politics,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_beliefs,2,majority,stance_sharing,3,unanimous
