pid,question,true_response,prob_correct,category,question_domain,matched_domain
665099c6093671498d8986a2,24,5,0.4,different_domain,politics,morality
665099c6093671498d8986a2,25,1,0.1,different_domain,preferences,morality
665099c6093671498d8986a2,26,2,0.15,different_domain,preferences,morality
665099c6093671498d8986a2,27,1,0.15,different_domain,preferences,morality
665099c6093671498d8986a2,28,4,0.3,different_domain,preferences,morality
665099c6093671498d8986a2,29,4,0.15,different_domain,preferences,morality
665099c6093671498d8986a2,30,4,0.1,different_domain,religion,morality
665099c6093671498d8986a2,31,1,0.25,different_domain,religion,morality
665099c6093671498d8986a2,32,2,0.2,different_domain,religion,morality
665099c6093671498d8986a2,33,1,0.25,different_domain,religion,morality
665099c6093671498d8986a2,34,2,0.15,different_domain,religion,morality
670fe83b7665f15a0dfa83e9,1,2,0.15,different_domain,arbitrary,preferences
670fe83b7665f15a0dfa83e9,2,4,0.15,different_domain,arbitrary,preferences
670fe83b7665f15a0dfa83e9,3,4,0.15,different_domain,arbitrary,preferences
670fe83b7665f15a0dfa83e9,4,5,0.35,different_domain,arbitrary,preferences
670fe83b7665f15a0dfa83e9,5,2,0.2,different_domain,background,preferences
670fe83b7665f15a0dfa83e9,6,1,0.7,different_domain,background,preferences
670fe83b7665f15a0dfa83e9,7,1,0.05,different_domain,background,preferences
670fe83b7665f15a0dfa83e9,8,5,0.2,different_domain,background,preferences
670fe83b7665f15a0dfa83e9,9,1,0.2,different_domain,background,preferences
670fe83b7665f15a0dfa83e9,10,2,0.1,different_domain,identity,preferences
670fe83b7665f15a0dfa83e9,11,5,0.85,different_domain,identity,preferences
670fe83b7665f15a0dfa83e9,12,5,0.7,different_domain,identity,preferences
670fe83b7665f15a0dfa83e9,13,5,0.05,different_domain,identity,preferences
670fe83b7665f15a0dfa83e9,14,1,0.2,different_domain,identity,preferences
670fe83b7665f15a0dfa83e9,15,5,0.05,different_domain,morality,preferences
670fe83b7665f15a0dfa83e9,16,4,0.08,different_domain,morality,preferences
670fe83b7665f15a0dfa83e9,17,3,0.3,different_domain,morality,preferences
670fe83b7665f15a0dfa83e9,18,3,0.25,different_domain,morality,preferences
670fe83b7665f15a0dfa83e9,19,1,0.1,different_domain,morality,preferences
670fe83b7665f15a0dfa83e9,20,5,0.05,different_domain,politics,preferences
670fe83b7665f15a0dfa83e9,21,3,0.25,different_domain,politics,preferences
670fe83b7665f15a0dfa83e9,22,3,0.2,different_domain,politics,preferences
670fe83b7665f15a0dfa83e9,23,2,0.2,different_domain,politics,preferences
670fe83b7665f15a0dfa83e9,24,2,0.05,different_domain,politics,preferences
670fe83b7665f15a0dfa83e9,25,5,0.15,same_domain,preferences,preferences
670fe83b7665f15a0dfa83e9,26,5,0.15,same_domain,preferences,preferences
670fe83b7665f15a0dfa83e9,27,2,0.0,same_domain,preferences,preferences
670fe83b7665f15a0dfa83e9,28,4,0.3,matched,preferences,preferences
670fe83b7665f15a0dfa83e9,29,5,0.1,same_domain,preferences,preferences
670fe83b7665f15a0dfa83e9,30,2,0.2,different_domain,religion,preferences
670fe83b7665f15a0dfa83e9,31,3,0.2,different_domain,religion,preferences
670fe83b7665f15a0dfa83e9,32,2,0.15,different_domain,religion,preferences
670fe83b7665f15a0dfa83e9,33,4,0.25,different_domain,religion,preferences
670fe83b7665f15a0dfa83e9,34,3,0.25,different_domain,religion,preferences
62a15df1dd6fa394ea04f063,1,1,0.05,different_domain,arbitrary,politics
62a15df1dd6fa394ea04f063,2,3,0.1,different_domain,arbitrary,politics
62a15df1dd6fa394ea04f063,3,5,0.15,different_domain,arbitrary,politics
62a15df1dd6fa394ea04f063,4,2,0.15,different_domain,arbitrary,politics
62a15df1dd6fa394ea04f063,5,1,0.3,different_domain,background,politics
62a15df1dd6fa394ea04f063,6,1,0.7,different_domain,background,politics
62a15df1dd6fa394ea04f063,7,5,0.45,different_domain,background,politics
62a15df1dd6fa394ea04f063,8,1,0.25,different_domain,background,politics
62a15df1dd6fa394ea04f063,9,4,0.2,different_domain,background,politics
62a15df1dd6fa394ea04f063,10,4,0.2,different_domain,identity,politics
62a15df1dd6fa394ea04f063,11,1,0.02,different_domain,identity,politics
62a15df1dd6fa394ea04f063,12,5,0.65,different_domain,identity,politics
62a15df1dd6fa394ea04f063,13,5,0.05,different_domain,identity,politics
62a15df1dd6fa394ea04f063,14,4,0.25,different_domain,identity,politics
62a15df1dd6fa394ea04f063,15,1,0.6,different_domain,morality,politics
62a15df1dd6fa394ea04f063,16,5,0.05,different_domain,morality,politics
62a15df1dd6fa394ea04f063,17,3,0.2,different_domain,morality,politics
62a15df1dd6fa394ea04f063,18,3,0.2,different_domain,morality,politics
62a15df1dd6fa394ea04f063,19,3,0.15,different_domain,morality,politics
62a15df1dd6fa394ea04f063,20,2,0.0,same_domain,politics,politics
62a15df1dd6fa394ea04f063,21,2,0.1,matched,politics,politics
62a15df1dd6fa394ea04f063,22,3,0.15,same_domain,politics,politics
62a15df1dd6fa394ea04f063,23,5,0.15,same_domain,politics,politics
62a15df1dd6fa394ea04f063,24,4,0.2,same_domain,politics,politics
62a15df1dd6fa394ea04f063,25,5,0.2,different_domain,preferences,politics
62a15df1dd6fa394ea04f063,26,3,0.2,different_domain,preferences,politics
62a15df1dd6fa394ea04f063,27,2,0.2,different_domain,preferences,politics
62a15df1dd6fa394ea04f063,28,3,0.2,different_domain,preferences,politics
62a15df1dd6fa394ea04f063,29,5,0.1,different_domain,preferences,politics
62a15df1dd6fa394ea04f063,30,1,0.3,different_domain,religion,politics
62a15df1dd6fa394ea04f063,31,1,0.2,different_domain,religion,politics
62a15df1dd6fa394ea04f063,32,2,0.2,different_domain,religion,politics
62a15df1dd6fa394ea04f063,33,4,0.25,different_domain,religion,politics
62a15df1dd6fa394ea04f063,34,2,0.15,different_domain,religion,politics
670f6171756d8d3b2a73e819,1,2,0.1,different_domain,arbitrary,background
670f6171756d8d3b2a73e819,2,2,0.2,different_domain,arbitrary,background
670f6171756d8d3b2a73e819,3,5,0.1,different_domain,arbitrary,background
670f6171756d8d3b2a73e819,4,2,0.15,different_domain,arbitrary,background
670f6171756d8d3b2a73e819,5,5,0.0,same_domain,background,background
670f6171756d8d3b2a73e819,6,1,0.6,matched,background,background
670f6171756d8d3b2a73e819,7,1,0.05,same_domain,background,background
670f6171756d8d3b2a73e819,8,5,0.3,same_domain,background,background
670f6171756d8d3b2a73e819,9,2,0.2,same_domain,background,background
670f6171756d8d3b2a73e819,10,4,0.2,different_domain,identity,background
670f6171756d8d3b2a73e819,11,5,0.8,different_domain,identity,background
670f6171756d8d3b2a73e819,12,5,0.65,different_domain,identity,background
670f6171756d8d3b2a73e819,13,5,0.15,different_domain,identity,background
670f6171756d8d3b2a73e819,14,4,0.25,different_domain,identity,background
670f6171756d8d3b2a73e819,15,5,0.05,different_domain,morality,background
670f6171756d8d3b2a73e819,16,4,0.05,different_domain,morality,background
670f6171756d8d3b2a73e819,17,2,0.15,different_domain,morality,background
670f6171756d8d3b2a73e819,18,3,0.15,different_domain,morality,background
670f6171756d8d3b2a73e819,19,3,0.2,different_domain,morality,background
670f6171756d8d3b2a73e819,20,2,0.2,different_domain,politics,background
670f6171756d8d3b2a73e819,21,2,0.25,different_domain,politics,background
670f6171756d8d3b2a73e819,22,3,0.2,different_domain,politics,background
670f6171756d8d3b2a73e819,23,2,0.15,different_domain,politics,background
670f6171756d8d3b2a73e819,24,3,0.1,different_domain,politics,background
670f6171756d8d3b2a73e819,25,3,0.2,different_domain,preferences,background
670f6171756d8d3b2a73e819,26,3,0.2,different_domain,preferences,background
670f6171756d8d3b2a73e819,27,4,0.2,different_domain,preferences,background
670f6171756d8d3b2a73e819,28,2,0.15,different_domain,preferences,background
670f6171756d8d3b2a73e819,29,2,0.2,different_domain,preferences,background
670f6171756d8d3b2a73e819,30,2,0.2,different_domain,religion,background
670f6171756d8d3b2a73e819,31,1,0.2,different_domain,religion,background
670f6171756d8d3b2a73e819,32,2,0.15,different_domain,religion,background
670f6171756d8d3b2a73e819,33,2,0.1,different_domain,religion,background
670f6171756d8d3b2a73e819,34,4,0.2,different_domain,religion,background
6080956cb039d0b097c4c595,1,4,0.35,different_domain,arbitrary,politics
6080956cb039d0b097c4c595,2,4,0.1,different_domain,arbitrary,politics
6080956cb039d0b097c4c595,3,2,0.25,different_domain,arbitrary,politics
6080956cb039d0b097c4c595,4,2,0.15,different_domain,arbitrary,politics
6080956cb039d0b097c4c595,5,4,0.15,different_domain,background,politics
6080956cb039d0b097c4c595,6,1,0.75,different_domain,background,politics
6080956cb039d0b097c4c595,7,1,0.05,different_domain,background,politics
6080956cb039d0b097c4c595,8,5,0.25,different_domain,background,politics
6080956cb039d0b097c4c595,9,2,0.15,different_domain,background,politics
6080956cb039d0b097c4c595,10,4,0.1,different_domain,identity,politics
6080956cb039d0b097c4c595,11,1,0.02,different_domain,identity,politics
6080956cb039d0b097c4c595,12,5,0.65,different_domain,identity,politics
6080956cb039d0b097c4c595,13,5,0.2,different_domain,identity,politics
6080956cb039d0b097c4c595,14,1,0.25,different_domain,identity,politics
6080956cb039d0b097c4c595,15,5,0.05,different_domain,morality,politics
6080956cb039d0b097c4c595,16,2,0.3,different_domain,morality,politics
6080956cb039d0b097c4c595,17,2,0.2,different_domain,morality,politics
6080956cb039d0b097c4c595,18,1,0.5,different_domain,morality,politics
6080956cb039d0b097c4c595,19,2,0.1,different_domain,morality,politics
6080956cb039d0b097c4c595,20,2,0.3,same_domain,politics,politics
6080956cb039d0b097c4c595,21,4,0.05,same_domain,politics,politics
6080956cb039d0b097c4c595,22,2,0.0,same_domain,politics,politics
6080956cb039d0b097c4c595,23,5,0.2,matched,politics,politics
6080956cb039d0b097c4c595,24,3,0.15,same_domain,politics,politics
6080956cb039d0b097c4c595,25,5,0.15,different_domain,preferences,politics
6080956cb039d0b097c4c595,26,4,0.2,different_domain,preferences,politics
6080956cb039d0b097c4c595,27,5,0.1,different_domain,preferences,politics
6080956cb039d0b097c4c595,28,4,0.25,different_domain,preferences,politics
6080956cb039d0b097c4c595,29,5,0.1,different_domain,preferences,politics
6080956cb039d0b097c4c595,30,4,0.1,different_domain,religion,politics
6080956cb039d0b097c4c595,31,4,0.2,different_domain,religion,politics
6080956cb039d0b097c4c595,32,5,0.1,different_domain,religion,politics
6080956cb039d0b097c4c595,33,4,0.2,different_domain,religion,politics
6080956cb039d0b097c4c595,34,5,0.15,different_domain,religion,politics
6731869e56b831ff72733900,1,4,0.4,different_domain,arbitrary,politics
6731869e56b831ff72733900,2,4,0.15,different_domain,arbitrary,politics
6731869e56b831ff72733900,3,1,0.2,different_domain,arbitrary,politics
6731869e56b831ff72733900,4,2,0.15,different_domain,arbitrary,politics
6731869e56b831ff72733900,5,4,0.15,different_domain,background,politics
6731869e56b831ff72733900,6,1,0.7,different_domain,background,politics
6731869e56b831ff72733900,7,1,0.05,different_domain,background,politics
6731869e56b831ff72733900,8,5,0.2,different_domain,background,politics
6731869e56b831ff72733900,9,5,0.1,different_domain,background,politics
6731869e56b831ff72733900,10,2,0.1,different_domain,identity,politics
6731869e56b831ff72733900,11,5,0.8,different_domain,identity,politics
6731869e56b831ff72733900,12,5,0.8,different_domain,identity,politics
6731869e56b831ff72733900,13,5,0.1,different_domain,identity,politics
6731869e56b831ff72733900,14,1,0.25,different_domain,identity,politics
6731869e56b831ff72733900,15,5,0.05,different_domain,morality,politics
6731869e56b831ff72733900,16,4,0.1,different_domain,morality,politics
6731869e56b831ff72733900,17,3,0.3,different_domain,morality,politics
6731869e56b831ff72733900,18,3,0.2,different_domain,morality,politics
6731869e56b831ff72733900,19,2,0.05,different_domain,morality,politics
6731869e56b831ff72733900,20,5,0.05,same_domain,politics,politics
6731869e56b831ff72733900,21,2,0.3,same_domain,politics,politics
6731869e56b831ff72733900,22,4,0.25,same_domain,politics,politics
6731869e56b831ff72733900,23,3,0.0,same_domain,politics,politics
6731869e56b831ff72733900,24,4,0.2,matched,politics,politics
6731869e56b831ff72733900,25,5,0.2,different_domain,preferences,politics
6731869e56b831ff72733900,26,2,0.2,different_domain,preferences,politics
6731869e56b831ff72733900,27,2,0.2,different_domain,preferences,politics
6731869e56b831ff72733900,28,2,0.15,different_domain,preferences,politics
6731869e56b831ff72733900,29,5,0.1,different_domain,preferences,politics
6731869e56b831ff72733900,30,2,0.2,different_domain,religion,politics
6731869e56b831ff72733900,31,1,0.25,different_domain,religion,politics
6731869e56b831ff72733900,32,1,0.3,different_domain,religion,politics
6731869e56b831ff72733900,33,1,0.2,different_domain,religion,politics
6731869e56b831ff72733900,34,1,0.25,different_domain,religion,politics
5d5181fc842e8600171e5a78,1,5,0.3,same_domain,arbitrary,arbitrary
5d5181fc842e8600171e5a78,2,5,0.1,same_domain,arbitrary,arbitrary
5d5181fc842e8600171e5a78,3,4,0.0,same_domain,arbitrary,arbitrary
5d5181fc842e8600171e5a78,4,5,0.4,matched,arbitrary,arbitrary
5d5181fc842e8600171e5a78,5,2,0.25,different_domain,background,arbitrary
5d5181fc842e8600171e5a78,6,1,0.6,different_domain,background,arbitrary
5d5181fc842e8600171e5a78,7,5,0.4,different_domain,background,arbitrary
5d5181fc842e8600171e5a78,8,5,0.2,different_domain,background,arbitrary
5d5181fc842e8600171e5a78,9,5,0.2,different_domain,background,arbitrary
5d5181fc842e8600171e5a78,10,4,0.2,different_domain,identity,arbitrary
5d5181fc842e8600171e5a78,11,1,0.02,different_domain,identity,arbitrary
5d5181fc842e8600171e5a78,12,5,0.8,different_domain,identity,arbitrary
5d5181fc842e8600171e5a78,13,1,0.2,different_domain,identity,arbitrary
5d5181fc842e8600171e5a78,14,2,0.1,different_domain,identity,arbitrary
5d5181fc842e8600171e5a78,15,5,0.05,different_domain,morality,arbitrary
5d5181fc842e8600171e5a78,16,4,0.1,different_domain,morality,arbitrary
5d5181fc842e8600171e5a78,17,3,0.3,different_domain,morality,arbitrary
5d5181fc842e8600171e5a78,18,3,0.2,different_domain,morality,arbitrary
5d5181fc842e8600171e5a78,19,3,0.15,different_domain,morality,arbitrary
5d5181fc842e8600171e5a78,20,3,0.25,different_domain,politics,arbitrary
5d5181fc842e8600171e5a78,21,2,0.3,different_domain,politics,arbitrary
5d5181fc842e8600171e5a78,22,2,0.15,different_domain,politics,arbitrary
5d5181fc842e8600171e5a78,23,4,0.25,different_domain,politics,arbitrary
5d5181fc842e8600171e5a78,24,1,0.1,different_domain,politics,arbitrary
5d5181fc842e8600171e5a78,25,5,0.15,different_domain,preferences,arbitrary
5d5181fc842e8600171e5a78,26,4,0.2,different_domain,preferences,arbitrary
5d5181fc842e8600171e5a78,27,5,0.2,different_domain,preferences,arbitrary
5d5181fc842e8600171e5a78,28,4,0.25,different_domain,preferences,arbitrary
5d5181fc842e8600171e5a78,29,5,0.1,different_domain,preferences,arbitrary
5d5181fc842e8600171e5a78,30,5,0.15,different_domain,religion,arbitrary
5d5181fc842e8600171e5a78,31,1,0.15,different_domain,religion,arbitrary
5d5181fc842e8600171e5a78,32,2,0.2,different_domain,religion,arbitrary
5d5181fc842e8600171e5a78,33,1,0.15,different_domain,religion,arbitrary
5d5181fc842e8600171e5a78,34,2,0.1,different_domain,religion,arbitrary
677b03282a32bc17e223ca06,1,1,0.02,matched,arbitrary,arbitrary
677b03282a32bc17e223ca06,2,5,0.15,same_domain,arbitrary,arbitrary
677b03282a32bc17e223ca06,3,1,0.05,same_domain,arbitrary,arbitrary
677b03282a32bc17e223ca06,4,1,0.1,same_domain,arbitrary,arbitrary
677b03282a32bc17e223ca06,5,4,0.1,different_domain,background,arbitrary
677b03282a32bc17e223ca06,6,1,0.75,different_domain,background,arbitrary
677b03282a32bc17e223ca06,7,1,0.02,different_domain,background,arbitrary
677b03282a32bc17e223ca06,8,4,0.2,different_domain,background,arbitrary
677b03282a32bc17e223ca06,9,1,0.3,different_domain,background,arbitrary
677b03282a32bc17e223ca06,10,2,0.1,different_domain,identity,arbitrary
677b03282a32bc17e223ca06,11,5,0.85,different_domain,identity,arbitrary
677b03282a32bc17e223ca06,12,5,0.79,different_domain,identity,arbitrary
677b03282a32bc17e223ca06,13,5,0.05,different_domain,identity,arbitrary
677b03282a32bc17e223ca06,14,1,0.15,different_domain,identity,arbitrary
677b03282a32bc17e223ca06,15,5,0.05,different_domain,morality,arbitrary
677b03282a32bc17e223ca06,16,3,0.1,different_domain,morality,arbitrary
677b03282a32bc17e223ca06,17,3,0.3,different_domain,morality,arbitrary
677b03282a32bc17e223ca06,18,4,0.05,different_domain,morality,arbitrary
677b03282a32bc17e223ca06,19,1,0.05,different_domain,morality,arbitrary
677b03282a32bc17e223ca06,20,5,0.05,different_domain,politics,arbitrary
677b03282a32bc17e223ca06,21,1,0.35,different_domain,politics,arbitrary
677b03282a32bc17e223ca06,22,3,0.25,different_domain,politics,arbitrary
677b03282a32bc17e223ca06,23,3,0.2,different_domain,politics,arbitrary
677b03282a32bc17e223ca06,24,3,0.1,different_domain,politics,arbitrary
677b03282a32bc17e223ca06,25,4,0.35,different_domain,preferences,arbitrary
677b03282a32bc17e223ca06,26,5,0.25,different_domain,preferences,arbitrary
677b03282a32bc17e223ca06,27,4,0.2,different_domain,preferences,arbitrary
677b03282a32bc17e223ca06,28,4,0.3,different_domain,preferences,arbitrary
677b03282a32bc17e223ca06,29,4,0.15,different_domain,preferences,arbitrary
677b03282a32bc17e223ca06,30,3,0.15,different_domain,religion,arbitrary
677b03282a32bc17e223ca06,31,1,0.15,different_domain,religion,arbitrary
677b03282a32bc17e223ca06,32,2,0.15,different_domain,religion,arbitrary
677b03282a32bc17e223ca06,33,2,0.1,different_domain,religion,arbitrary
677b03282a32bc17e223ca06,34,5,0.2,different_domain,religion,arbitrary
60a494b9ce384122865f7175,1,4,0.4,different_domain,arbitrary,identity
60a494b9ce384122865f7175,2,4,0.2,different_domain,arbitrary,identity
60a494b9ce384122865f7175,3,2,0.2,different_domain,arbitrary,identity
60a494b9ce384122865f7175,4,2,0.2,different_domain,arbitrary,identity
60a494b9ce384122865f7175,5,2,0.25,different_domain,background,identity
60a494b9ce384122865f7175,6,1,0.7,different_domain,background,identity
60a494b9ce384122865f7175,7,1,0.2,different_domain,background,identity
60a494b9ce384122865f7175,8,4,0.3,different_domain,background,identity
60a494b9ce384122865f7175,9,4,0.2,different_domain,background,identity
60a494b9ce384122865f7175,10,5,0.1,same_domain,identity,identity
60a494b9ce384122865f7175,11,1,1.0,same_domain,identity,identity
60a494b9ce384122865f7175,12,5,0.05,matched,identity,identity
60a494b9ce384122865f7175,13,5,0.3,same_domain,identity,identity
60a494b9ce384122865f7175,14,4,0.2,same_domain,identity,identity
60a494b9ce384122865f7175,15,5,0.2,different_domain,morality,identity
60a494b9ce384122865f7175,16,5,0.1,different_domain,morality,identity
60a494b9ce384122865f7175,17,2,0.2,different_domain,morality,identity
60a494b9ce384122865f7175,18,4,0.2,different_domain,morality,identity
60a494b9ce384122865f7175,19,3,0.25,different_domain,morality,identity
60a494b9ce384122865f7175,20,2,0.25,different_domain,politics,identity
60a494b9ce384122865f7175,21,1,0.4,different_domain,politics,identity
60a494b9ce384122865f7175,22,2,0.15,different_domain,politics,identity
60a494b9ce384122865f7175,23,5,0.1,different_domain,politics,identity
60a494b9ce384122865f7175,24,5,0.6,different_domain,politics,identity
60a494b9ce384122865f7175,25,5,0.3,different_domain,preferences,identity
60a494b9ce384122865f7175,26,5,0.3,different_domain,preferences,identity
60a494b9ce384122865f7175,27,2,0.2,different_domain,preferences,identity
60a494b9ce384122865f7175,28,4,0.3,different_domain,preferences,identity
60a494b9ce384122865f7175,29,4,0.3,different_domain,preferences,identity
60a494b9ce384122865f7175,30,4,0.05,different_domain,religion,identity
60a494b9ce384122865f7175,31,1,0.2,different_domain,religion,identity
60a494b9ce384122865f7175,32,1,0.6,different_domain,religion,identity
60a494b9ce384122865f7175,33,1,0.4,different_domain,religion,identity
60a494b9ce384122865f7175,34,2,0.2,different_domain,religion,identity
673fd400230062f588229314,1,4,0.35,different_domain,arbitrary,preferences
673fd400230062f588229314,2,4,0.1,different_domain,arbitrary,preferences
673fd400230062f588229314,3,4,0.25,different_domain,arbitrary,preferences
673fd400230062f588229314,4,4,0.3,different_domain,arbitrary,preferences
673fd400230062f588229314,5,4,0.15,different_domain,background,preferences
673fd400230062f588229314,6,1,0.75,different_domain,background,preferences
673fd400230062f588229314,7,4,0.4,different_domain,background,preferences
673fd400230062f588229314,8,5,0.15,different_domain,background,preferences
673fd400230062f588229314,9,4,0.2,different_domain,background,preferences
673fd400230062f588229314,10,4,0.15,different_domain,identity,preferences
673fd400230062f588229314,11,1,0.02,different_domain,identity,preferences
673fd400230062f588229314,12,5,0.75,different_domain,identity,preferences
673fd400230062f588229314,13,5,0.15,different_domain,identity,preferences
673fd400230062f588229314,14,2,0.2,different_domain,identity,preferences
673fd400230062f588229314,15,2,0.3,different_domain,morality,preferences
673fd400230062f588229314,16,4,0.1,different_domain,morality,preferences
673fd400230062f588229314,17,2,0.25,different_domain,morality,preferences
673fd400230062f588229314,18,3,0.2,different_domain,morality,preferences
673fd400230062f588229314,19,2,0.1,different_domain,morality,preferences
673fd400230062f588229314,20,5,0.05,different_domain,politics,preferences
673fd400230062f588229314,21,4,0.05,different_domain,politics,preferences
673fd400230062f588229314,22,4,0.05,different_domain,politics,preferences
673fd400230062f588229314,23,5,0.2,different_domain,politics,preferences
673fd400230062f588229314,24,2,1.0,different_domain,politics,preferences
673fd400230062f588229314,25,5,0.1,matched,preferences,preferences
673fd400230062f588229314,26,4,0.25,same_domain,preferences,preferences
673fd400230062f588229314,27,4,0.3,same_domain,preferences,preferences
673fd400230062f588229314,28,1,0.2,same_domain,preferences,preferences
673fd400230062f588229314,29,4,0.1,same_domain,preferences,preferences
673fd400230062f588229314,30,4,0.1,different_domain,religion,preferences
673fd400230062f588229314,31,4,0.2,different_domain,religion,preferences
673fd400230062f588229314,32,4,0.15,different_domain,religion,preferences
673fd400230062f588229314,33,4,0.25,different_domain,religion,preferences
673fd400230062f588229314,34,5,0.2,different_domain,religion,preferences
65429041aa9bde9216c53dc2,1,4,0.4,different_domain,arbitrary,politics
65429041aa9bde9216c53dc2,2,4,0.2,different_domain,arbitrary,politics
65429041aa9bde9216c53dc2,3,2,0.25,different_domain,arbitrary,politics
65429041aa9bde9216c53dc2,4,4,0.3,different_domain,arbitrary,politics
65429041aa9bde9216c53dc2,5,4,0.15,different_domain,background,politics
65429041aa9bde9216c53dc2,6,2,0.15,different_domain,background,politics
65429041aa9bde9216c53dc2,7,2,0.1,different_domain,background,politics
65429041aa9bde9216c53dc2,8,4,0.3,different_domain,background,politics
65429041aa9bde9216c53dc2,9,4,0.2,different_domain,background,politics
65429041aa9bde9216c53dc2,10,4,0.15,different_domain,identity,politics
65429041aa9bde9216c53dc2,11,4,0.15,different_domain,identity,politics
65429041aa9bde9216c53dc2,12,4,0.2,different_domain,identity,politics
65429041aa9bde9216c53dc2,13,4,0.2,different_domain,identity,politics
65429041aa9bde9216c53dc2,14,2,0.15,different_domain,identity,politics
65429041aa9bde9216c53dc2,15,2,0.2,different_domain,morality,politics
65429041aa9bde9216c53dc2,16,2,0.3,different_domain,morality,politics
65429041aa9bde9216c53dc2,17,2,0.15,different_domain,morality,politics
65429041aa9bde9216c53dc2,18,4,0.15,different_domain,morality,politics
65429041aa9bde9216c53dc2,19,3,0.0,different_domain,morality,politics
65429041aa9bde9216c53dc2,20,4,0.05,matched,politics,politics
65429041aa9bde9216c53dc2,21,2,0.35,same_domain,politics,politics
65429041aa9bde9216c53dc2,22,2,0.15,same_domain,politics,politics
65429041aa9bde9216c53dc2,23,4,0.25,same_domain,politics,politics
65429041aa9bde9216c53dc2,24,4,0.2,same_domain,politics,politics
65429041aa9bde9216c53dc2,25,4,0.35,different_domain,preferences,politics
65429041aa9bde9216c53dc2,26,4,0.35,different_domain,preferences,politics
65429041aa9bde9216c53dc2,27,2,0.25,different_domain,preferences,politics
65429041aa9bde9216c53dc2,28,2,0.1,different_domain,preferences,politics
65429041aa9bde9216c53dc2,29,4,0.25,different_domain,preferences,politics
65429041aa9bde9216c53dc2,30,4,0.1,different_domain,religion,politics
65429041aa9bde9216c53dc2,31,2,0.2,different_domain,religion,politics
65429041aa9bde9216c53dc2,32,1,0.45,different_domain,religion,politics
65429041aa9bde9216c53dc2,33,2,0.2,different_domain,religion,politics
65429041aa9bde9216c53dc2,34,2,0.25,different_domain,religion,politics
65bd21aa5f089b1fa5ff2758,1,3,0.2,different_domain,arbitrary,religion
65bd21aa5f089b1fa5ff2758,2,4,0.1,different_domain,arbitrary,religion
65bd21aa5f089b1fa5ff2758,3,2,0.25,different_domain,arbitrary,religion
65bd21aa5f089b1fa5ff2758,4,4,0.35,different_domain,arbitrary,religion
65bd21aa5f089b1fa5ff2758,5,4,0.15,different_domain,background,religion
65bd21aa5f089b1fa5ff2758,6,4,0.05,different_domain,background,religion
65bd21aa5f089b1fa5ff2758,7,4,0.35,different_domain,background,religion
65bd21aa5f089b1fa5ff2758,8,4,0.2,different_domain,background,religion
65bd21aa5f089b1fa5ff2758,9,4,0.2,different_domain,background,religion
65bd21aa5f089b1fa5ff2758,10,2,0.1,different_domain,identity,religion
65bd21aa5f089b1fa5ff2758,11,2,0.01,different_domain,identity,religion
65bd21aa5f089b1fa5ff2758,12,4,0.12,different_domain,identity,religion
65bd21aa5f089b1fa5ff2758,13,1,0.45,different_domain,identity,religion
65bd21aa5f089b1fa5ff2758,14,3,0.1,different_domain,identity,religion
65bd21aa5f089b1fa5ff2758,15,1,0.75,different_domain,morality,religion
65bd21aa5f089b1fa5ff2758,16,3,0.1,different_domain,morality,religion
65bd21aa5f089b1fa5ff2758,17,3,0.3,different_domain,morality,religion
65bd21aa5f089b1fa5ff2758,18,3,0.1,different_domain,morality,religion
65bd21aa5f089b1fa5ff2758,19,2,0.05,different_domain,morality,religion
65bd21aa5f089b1fa5ff2758,20,3,0.2,different_domain,politics,religion
65bd21aa5f089b1fa5ff2758,21,2,0.3,different_domain,politics,religion
65bd21aa5f089b1fa5ff2758,22,4,0.3,different_domain,politics,religion
65bd21aa5f089b1fa5ff2758,23,3,0.2,different_domain,politics,religion
65bd21aa5f089b1fa5ff2758,24,4,0.2,different_domain,politics,religion
65bd21aa5f089b1fa5ff2758,25,5,0.1,different_domain,preferences,religion
65bd21aa5f089b1fa5ff2758,26,5,0.1,different_domain,preferences,religion
65bd21aa5f089b1fa5ff2758,27,4,0.2,different_domain,preferences,religion
65bd21aa5f089b1fa5ff2758,28,3,0.3,different_domain,preferences,religion
65bd21aa5f089b1fa5ff2758,29,4,0.1,different_domain,preferences,religion
65bd21aa5f089b1fa5ff2758,30,3,0.0,same_domain,religion,religion
65bd21aa5f089b1fa5ff2758,31,2,0.02,matched,religion,religion
65bd21aa5f089b1fa5ff2758,32,3,0.03,same_domain,religion,religion
65bd21aa5f089b1fa5ff2758,33,2,0.01,same_domain,religion,religion
65bd21aa5f089b1fa5ff2758,34,3,0.05,same_domain,religion,religion
6768fc01f2f6140bdba01071,1,2,0.03,different_domain,arbitrary,politics
6768fc01f2f6140bdba01071,2,4,0.2,different_domain,arbitrary,politics
6768fc01f2f6140bdba01071,3,5,0.2,different_domain,arbitrary,politics
6768fc01f2f6140bdba01071,4,4,0.3,different_domain,arbitrary,politics
6768fc01f2f6140bdba01071,5,2,0.3,different_domain,background,politics
6768fc01f2f6140bdba01071,6,4,0.1,different_domain,background,politics
6768fc01f2f6140bdba01071,7,1,0.05,different_domain,background,politics
6768fc01f2f6140bdba01071,8,5,0.4,different_domain,background,politics
6768fc01f2f6140bdba01071,9,1,0.2,different_domain,background,politics
6768fc01f2f6140bdba01071,10,2,0.15,different_domain,identity,politics
