group_id,time_bin,bin_seconds,question,stance,question_category,question_domain,predicted_agreement,actual_agreement
aggregate-emerald,3,45,33,shared,different_domain,religion,0.6,True
aggregate-emerald,3,45,34,shared,different_domain,religion,0.5,False
aggregate-emerald,3,45,35,shared,different_domain,religion,0.5,True
friendly-amber,8,120,1,shared,different_domain,arbitrary,0.5,False
friendly-amber,8,120,2,shared,different_domain,arbitrary,0.5,True
friendly-amber,8,120,3,shared,different_domain,arbitrary,0.5,False
friendly-amber,8,120,4,shared,different_domain,arbitrary,0.5,True
friendly-amber,8,120,5,shared,different_domain,arbitrary,0.5,False
friendly-amber,8,120,6,shared,different_domain,background,0.5,False
friendly-amber,8,120,7,shared,different_domain,background,0.5,True
friendly-amber,8,120,8,shared,different_domain,background,0.75,True
friendly-amber,8,120,9,shared,different_domain,background,0.5,False
friendly-amber,8,120,10,shared,different_domain,background,0.5,True
friendly-amber,8,120,11,shared,different_domain,identity,0.65,True
friendly-amber,8,120,12,shared,different_domain,identity,0.85,True
friendly-amber,8,120,13,shared,different_domain,identity,0.85,True
friendly-amber,8,120,14,shared,different_domain,identity,0.6,True
friendly-amber,8,120,15,shared,different_domain,identity,0.65,False
friendly-amber,8,120,16,shared,different_domain,morality,0.8,True
friendly-amber,8,120,17,shared,different_domain,morality,0.8,True
friendly-amber,8,120,18,shared,different_domain,morality,0.7,True
friendly-amber,8,120,19,shared,different_domain,morality,0.55,True
friendly-amber,8,120,20,shared,different_domain,morality,0.85,True
friendly-amber,8,120,21,shared,different_domain,politics,0.6,True
friendly-amber,8,120,22,shared,different_domain,politics,0.55,True
friendly-amber,8,120,23,shared,different_domain,politics,0.7,True
friendly-amber,8,120,24,shared,different_domain,politics,0.65,True
friendly-amber,8,120,25,shared,different_domain,politics,0.7,True
friendly-amber,8,120,26,shared,different_domain,preferences,0.5,True
friendly-amber,8,120,27,shared,different_domain,preferences,0.5,False
friendly-amber,8,120,28,shared,different_domain,preferences,0.5,True
friendly-amber,8,120,29,shared,different_domain,preferences,0.6,True
friendly-amber,8,120,30,shared,different_domain,preferences,0.5,True
friendly-amber,8,120,31,shared,same_domain,religion,0.85,True
friendly-amber,8,120,32,shared,same_domain,religion,0.9,True
friendly-amber,8,120,33,shared,same_domain,religion,0.92,True
friendly-amber,8,120,34,shared,same_domain,religion,0.95,True
friendly-amber,8,120,35,shared,matched,religion,0.99,True
occupational-pink,5,75,1,shared,same_domain,arbitrary,0.55,False
occupational-pink,5,75,2,shared,same_domain,arbitrary,0.52,True
occupational-pink,5,75,3,shared,same_domain,arbitrary,0.5,True
occupational-pink,5,75,4,shared,same_domain,arbitrary,0.5,True
occupational-pink,5,75,5,shared,matched,arbitrary,0.98,True
occupational-pink,5,75,6,shared,different_domain,background,0.5,True
occupational-pink,5,75,7,shared,different_domain,background,0.85,False
occupational-pink,5,75,8,shared,different_domain,background,0.8,True
occupational-pink,5,75,9,shared,different_domain,background,0.5,True
occupational-pink,5,75,10,shared,different_domain,background,0.5,True
occupational-pink,5,75,11,shared,different_domain,identity,0.5,True
occupational-pink,5,75,12,shared,different_domain,identity,0.95,True
occupational-pink,5,75,13,shared,different_domain,identity,0.88,False
occupational-pink,5,75,14,shared,different_domain,identity,0.6,False
occupational-pink,5,75,15,shared,different_domain,identity,0.5,False
occupational-pink,5,75,16,shared,different_domain,morality,0.85,True
occupational-pink,5,75,17,shared,different_domain,morality,0.75,True
occupational-pink,5,75,18,shared,different_domain,morality,0.6,True
occupational-pink,5,75,19,shared,different_domain,morality,0.55,True
occupational-pink,5,75,20,shared,different_domain,morality,0.92,True
occupational-pink,5,75,21,shared,different_domain,politics,0.5,True
occupational-pink,5,75,22,shared,different_domain,politics,0.5,True
occupational-pink,5,75,23,shared,different_domain,politics,0.5,False
occupational-pink,5,75,24,shared,different_domain,politics,0.5,True
occupational-pink,5,75,25,shared,different_domain,politics,0.65,False
occupational-pink,5,75,26,shared,different_domain,preferences,0.6,True
occupational-pink,5,75,27,shared,different_domain,preferences,0.6,True
occupational-pink,5,75,28,shared,different_domain,preferences,0.5,True
occupational-pink,5,75,29,shared,different_domain,preferences,0.6,True
occupational-pink,5,75,30,shared,different_domain,preferences,0.7,True
occupational-pink,5,75,31,shared,different_domain,religion,0.55,True
occupational-pink,5,75,32,shared,different_domain,religion,0.55,True
occupational-pink,5,75,33,shared,different_domain,religion,0.55,True
occupational-pink,5,75,34,shared,different_domain,religion,0.6,False
occupational-pink,5,75,35,shared,different_domain,religion,0.58,False
panicky-brown,5,75,1,shared,different_domain,arbitrary,0.6,True
panicky-brown,5,75,2,shared,different_domain,arbitrary,0.65,True
panicky-brown,5,75,3,shared,different_domain,arbitrary,0.5,True
panicky-brown,5,75,4,shared,different_domain,arbitrary,0.5,True
panicky-brown,5,75,5,shared,different_domain,arbitrary,0.6,False
panicky-brown,5,75,6,shared,different_domain,background,0.55,True
panicky-brown,5,75,7,shared,different_domain,background,0.75,True
panicky-brown,5,75,8,shared,different_domain,background,0.75,True
panicky-brown,5,75,9,shared,different_domain,background,0.5,True
panicky-brown,5,75,10,shared,different_domain,background,0.5,True
panicky-brown,5,75,11,shared,same_domain,identity,0.6,True
panicky-brown,5,75,12,shared,matched,identity,0.99,True
panicky-brown,5,75,13,shared,same_domain,identity,0.82,True
panicky-brown,5,75,14,shared,same_domain,identity,0.7,False
panicky-brown,5,75,15,shared,same_domain,identity,0.6,False
panicky-brown,5,75,16,shared,different_domain,morality,0.75,False
panicky-brown,5,75,17,shared,different_domain,morality,0.75,True
panicky-brown,5,75,18,shared,different_domain,morality,0.55,True
panicky-brown,5,75,19,shared,different_domain,morality,0.6,True
panicky-brown,5,75,20,shared,different_domain,morality,0.65,True
panicky-brown,5,75,21,shared,different_domain,politics,0.45,True
panicky-brown,5,75,22,shared,different_domain,politics,0.5,True
panicky-brown,5,75,23,shared,different_domain,politics,0.5,True
panicky-brown,5,75,24,shared,different_domain,politics,0.5,True
panicky-brown,5,75,25,shared,different_domain,politics,0.7,True
panicky-brown,5,75,26,shared,different_domain,preferences,0.6,True
panicky-brown,5,75,27,shared,different_domain,preferences,0.55,False
panicky-brown,5,75,28,shared,different_domain,preferences,0.5,True
panicky-brown,5,75,29,shared,different_domain,preferences,0.6,True
panicky-brown,5,75,30,shared,different_domain,preferences,0.65,False
panicky-brown,5,75,31,shared,different_domain,religion,0.5,True
panicky-brown,5,75,32,shared,different_domain,religion,0.55,True
panicky-brown,5,75,33,shared,different_domain,religion,0.5,True
panicky-brown,5,75,34,shared,different_domain,religion,0.55,True
panicky-brown,5,75,35,shared,different_domain,religion,0.55,True
rapid-green,12,180,1,shared,different_domain,arbitrary,0.6,False
rapid-green,12,180,2,shared,different_domain,arbitrary,0.65,True
rapid-green,12,180,3,shared,different_domain,arbitrary,0.5,False
rapid-green,12,180,4,shared,different_domain,arbitrary,0.55,True
rapid-green,12,180,5,shared,different_domain,arbitrary,0.75,False
rapid-green,12,180,6,shared,same_domain,background,0.92,False
rapid-green,12,180,7,shared,matched,background,0.96,True
rapid-green,12,180,8,shared,same_domain,background,0.7,True
rapid-green,12,180,9,shared,same_domain,background,0.5,False
rapid-green,12,180,10,shared,same_domain,background,0.25,True
rapid-green,12,180,11,shared,different_domain,identity,0.5,False
rapid-green,12,180,12,shared,different_domain,identity,0.85,True
rapid-green,12,180,13,shared,different_domain,identity,0.85,True
rapid-green,12,180,14,shared,different_domain,identity,0.45,True
rapid-green,12,180,15,shared,different_domain,identity,0.5,False
rapid-green,12,180,16,shared,different_domain,morality,0.75,True
rapid-green,12,180,17,shared,different_domain,morality,0.75,True
rapid-green,12,180,18,shared,different_domain,morality,0.6,True
rapid-green,12,180,19,shared,different_domain,morality,0.5,True
rapid-green,12,180,20,shared,different_domain,morality,0.65,True
rapid-green,12,180,21,shared,different_domain,politics,0.45,True
rapid-green,12,180,22,shared,different_domain,politics,0.45,True
rapid-green,12,180,23,shared,different_domain,politics,0.4,False
rapid-green,12,180,24,shared,different_domain,politics,0.5,True
rapid-green,12,180,25,shared,different_domain,politics,0.6,True
rapid-green,12,180,26,shared,different_domain,preferences,0.6,True
rapid-green,12,180,27,shared,different_domain,preferences,0.65,False
rapid-green,12,180,28,shared,different_domain,preferences,0.55,True
rapid-green,12,180,29,shared,different_domain,preferences,0.6,False
rapid-green,12,180,30,shared,different_domain,preferences,0.5,True
rapid-green,12,180,31,shared,different_domain,religion,0.5,True
rapid-green,12,180,32,shared,different_domain,religion,0.55,True
rapid-green,12,180,33,shared,different_domain,religion,0.5,True
rapid-green,12,180,34,shared,different_domain,religion,0.55,True
rapid-green,12,180,35,shared,different_domain,religion,0.55,True
direct-ivory,12,180,1,shared,different_domain,arbitrary,0.55,True
direct-ivory,12,180,2,shared,different_domain,arbitrary,0.58,True
direct-ivory,12,180,3,shared,different_domain,arbitrary,0.45,False
direct-ivory,12,180,4,shared,different_domain,arbitrary,0.52,True
direct-ivory,12,180,5,shared,different_domain,arbitrary,0.65,False
direct-ivory,12,180,6,shared,same_domain,background,0.5,True
direct-ivory,12,180,7,shared,same_domain,background,0.82,True
direct-ivory,12,180,8,shared,matched,background,0.92,True
direct-ivory,12,180,9,shared,same_domain,background,0.48,True
direct-ivory,12,180,10,shared,same_domain,background,0.5,True
direct-ivory,12,180,11,shared,different_domain,identity,0.55,True
direct-ivory,12,180,12,shared,different_domain,identity,0.91,True
direct-ivory,12,180,13,shared,different_domain,identity,0.88,True
direct-ivory,12,180,14,shared,different_domain,identity,0.5,True
direct-ivory,12,180,15,shared,different_domain,identity,0.55,True
direct-ivory,12,180,16,shared,different_domain,morality,0.75,True
direct-ivory,12,180,17,shared,different_domain,morality,0.72,True
direct-ivory,12,180,18,shared,different_domain,morality,0.58,True
direct-ivory,12,180,19,shared,different_domain,morality,0.6,True
direct-ivory,12,180,20,shared,different_domain,morality,0.78,True
direct-ivory,12,180,21,shared,different_domain,politics,0.45,True
direct-ivory,12,180,22,shared,different_domain,politics,0.5,True
direct-ivory,12,180,23,shared,different_domain,politics,0.42,True
direct-ivory,12,180,24,shared,different_domain,politics,0.5,True
direct-ivory,12,180,25,shared,different_domain,politics,0.75,True
direct-ivory,12,180,26,shared,different_domain,preferences,0.6,True
direct-ivory,12,180,27,shared,different_domain,preferences,0.55,True
direct-ivory,12,180,28,shared,different_domain,preferences,0.5,True
direct-ivory,12,180,29,shared,different_domain,preferences,0.55,True
direct-ivory,12,180,30,shared,different_domain,preferences,0.7,True
direct-ivory,12,180,31,shared,different_domain,religion,0.48,True
direct-ivory,12,180,32,shared,different_domain,religion,0.52,True
direct-ivory,12,180,33,shared,different_domain,religion,0.48,True
direct-ivory,12,180,34,shared,different_domain,religion,0.55,True
direct-ivory,12,180,35,shared,different_domain,religion,0.55,True
appalling-green,5,75,1,opposing,different_domain,arbitrary,0.35,True
appalling-green,5,75,2,opposing,different_domain,arbitrary,0.45,True
appalling-green,5,75,3,opposing,different_domain,arbitrary,0.5,True
appalling-green,5,75,4,opposing,different_domain,arbitrary,0.25,True
appalling-green,5,75,5,opposing,different_domain,arbitrary,0.6,True
appalling-green,5,75,6,opposing,different_domain,background,0.5,False
appalling-green,5,75,7,opposing,different_domain,background,0.5,False
appalling-green,5,75,8,opposing,different_domain,background,0.75,True
appalling-green,5,75,9,opposing,different_domain,background,0.55,False
appalling-green,5,75,10,opposing,different_domain,background,0.5,False
appalling-green,5,75,11,opposing,different_domain,identity,0.6,True
appalling-green,5,75,12,opposing,different_domain,identity,0.95,True
appalling-green,5,75,13,opposing,different_domain,identity,0.85,False
appalling-green,5,75,14,opposing,different_domain,identity,0.4,True
appalling-green,5,75,15,opposing,different_domain,identity,0.55,True
appalling-green,5,75,16,opposing,different_domain,morality,0.7,True
appalling-green,5,75,17,opposing,different_domain,morality,0.65,True
appalling-green,5,75,18,opposing,different_domain,morality,0.55,True
appalling-green,5,75,19,opposing,different_domain,morality,0.5,True
appalling-green,5,75,20,opposing,different_domain,morality,0.6,False
appalling-green,5,75,21,opposing,different_domain,politics,0.5,True
appalling-green,5,75,22,opposing,different_domain,politics,0.45,True
appalling-green,5,75,23,opposing,different_domain,politics,0.5,True
appalling-green,5,75,24,opposing,different_domain,politics,0.5,True
appalling-green,5,75,25,opposing,different_domain,politics,0.8,True
appalling-green,5,75,26,opposing,same_domain,preferences,0.55,True
appalling-green,5,75,27,opposing,matched,preferences,0.15,False
appalling-green,5,75,28,opposing,same_domain,preferences,0.5,False
appalling-green,5,75,29,opposing,same_domain,preferences,0.65,True
appalling-green,5,75,30,opposing,same_domain,preferences,0.4,True
appalling-green,5,75,31,opposing,different_domain,religion,0.5,True
appalling-green,5,75,32,opposing,different_domain,religion,0.55,False
appalling-green,5,75,33,opposing,different_domain,religion,0.5,True
appalling-green,5,75,34,opposing,different_domain,religion,0.55,False
appalling-green,5,75,35,opposing,different_domain,religion,0.55,True
firm-sapphire,9,135,1,shared,different_domain,arbitrary,0.55,True
firm-sapphire,9,135,2,shared,different_domain,arbitrary,0.58,False
firm-sapphire,9,135,3,shared,different_domain,arbitrary,0.45,False
firm-sapphire,9,135,4,shared,different_domain,arbitrary,0.52,False
firm-sapphire,9,135,5,shared,different_domain,arbitrary,0.6,True
firm-sapphire,9,135,6,shared,different_domain,background,0.48,False
firm-sapphire,9,135,7,shared,different_domain,background,0.42,False
firm-sapphire,9,135,8,shared,different_domain,background,0.62,True
firm-sapphire,9,135,9,shared,different_domain,background,0.55,True
firm-sapphire,9,135,10,shared,different_domain,background,0.5,True
firm-sapphire,9,135,11,shared,different_domain,identity,0.45,False
firm-sapphire,9,135,12,shared,different_domain,identity,0.88,True
firm-sapphire,9,135,13,shared,different_domain,identity,0.75,True
firm-sapphire,9,135,14,shared,different_domain,identity,0.4,False
firm-sapphire,9,135,15,shared,different_domain,identity,0.5,True
firm-sapphire,9,135,16,shared,different_domain,morality,0.55,True
firm-sapphire,9,135,17,shared,different_domain,morality,0.52,True
firm-sapphire,9,135,18,shared,different_domain,morality,0.58,True
firm-sapphire,9,135,19,shared,different_domain,morality,0.45,True
firm-sapphire,9,135,20,shared,different_domain,morality,0.5,False
firm-sapphire,9,135,21,shared,different_domain,politics,0.48,True
firm-sapphire,9,135,22,shared,different_domain,politics,0.5,True
firm-sapphire,9,135,23,shared,different_domain,politics,0.45,False
firm-sapphire,9,135,24,shared,different_domain,politics,0.5,True
firm-sapphire,9,135,25,shared,different_domain,politics,0.65,True
firm-sapphire,9,135,26,shared,same_domain,preferences,0.72,False
firm-sapphire,9,135,27,shared,same_domain,preferences,0.7,True
firm-sapphire,9,135,28,shared,matched,preferences,0.99,True
firm-sapphire,9,135,29,shared,same_domain,preferences,0.74,True
firm-sapphire,9,135,30,shared,same_domain,preferences,0.68,True
firm-sapphire,9,135,31,shared,different_domain,religion,0.45,False
firm-sapphire,9,135,32,shared,different_domain,religion,0.55,False
firm-sapphire,9,135,33,shared,different_domain,religion,0.45,False
firm-sapphire,9,135,34,shared,different_domain,religion,0.52,False
firm-sapphire,9,135,35,shared,different_domain,religion,0.5,False
lonely-cyan,12,180,1,opposing,different_domain,arbitrary,0.5,True
lonely-cyan,12,180,2,opposing,different_domain,arbitrary,0.75,True
lonely-cyan,12,180,3,opposing,different_domain,arbitrary,0.5,True
lonely-cyan,12,180,4,opposing,different_domain,arbitrary,0.5,True
lonely-cyan,12,180,5,opposing,different_domain,arbitrary,0.55,True
lonely-cyan,12,180,6,opposing,different_domain,background,0.45,True
lonely-cyan,12,180,7,opposing,different_domain,background,0.85,True
lonely-cyan,12,180,8,opposing,different_domain,background,0.7,True
lonely-cyan,12,180,9,opposing,different_domain,background,0.5,True
lonely-cyan,12,180,10,opposing,different_domain,background,0.5,True
lonely-cyan,12,180,11,opposing,same_domain,identity,0.5,True
lonely-cyan,12,180,12,opposing,same_domain,identity,0.95,True
lonely-cyan,12,180,13,opposing,matched,identity,0.01,False
lonely-cyan,12,180,14,opposing,same_domain,identity,0.4,True
lonely-cyan,12,180,15,opposing,same_domain,identity,0.5,True
lonely-cyan,12,180,16,opposing,different_domain,morality,0.6,True
lonely-cyan,12,180,17,opposing,different_domain,morality,0.6,True
lonely-cyan,12,180,18,opposing,different_domain,morality,0.85,True
lonely-cyan,12,180,19,opposing,different_domain,morality,0.45,True
lonely-cyan,12,180,20,opposing,different_domain,morality,0.55,True
lonely-cyan,12,180,21,opposing,different_domain,politics,0.65,False
lonely-cyan,12,180,22,opposing,different_domain,politics,0.6,False
lonely-cyan,12,180,23,opposing,different_domain,politics,0.7,False
lonely-cyan,12,180,24,opposing,different_domain,politics,0.6,True
lonely-cyan,12,180,25,opposing,different_domain,politics,0.8,True
lonely-cyan,12,180,26,opposing,different_domain,preferences,0.65,True
lonely-cyan,12,180,27,opposing,different_domain,preferences,0.6,True
lonely-cyan,12,180,28,opposing,different_domain,preferences,0.5,False
lonely-cyan,12,180,29,opposing,different_domain,preferences,0.65,True
lonely-cyan,12,180,30,opposing,different_domain,preferences,0.5,True
lonely-cyan,12,180,31,opposing,different_domain,religion,0.6,True
lonely-cyan,12,180,32,opposing,different_domain,religion,0.75,True
lonely-cyan,12,180,33,opposing,different_domain,religion,0.55,True
lonely-cyan,12,180,34,opposing,different_domain,religion,0.65,True
lonely-cyan,12,180,35,opposing,different_domain,religion,0.6,True
magnetic-lavender,5,75,1,shared,same_domain,arbitrary,0.78,False
magnetic-lavender,5,75,2,shared,matched,arbitrary,0.99,True
magnetic-lavender,5,75,3,shared,same_domain,arbitrary,0.5,True
magnetic-lavender,5,75,4,shared,same_domain,arbitrary,0.52,True
magnetic-lavender,5,75,5,shared,same_domain,arbitrary,0.6,True
magnetic-lavender,5,75,6,shared,different_domain,background,0.45,True
magnetic-lavender,5,75,7,shared,different_domain,background,0.85,True
magnetic-lavender,5,75,8,shared,different_domain,background,0.75,True
magnetic-lavender,5,75,9,shared,different_domain,background,0.5,False
magnetic-lavender,5,75,10,shared,different_domain,background,0.5,True
magnetic-lavender,5,75,11,shared,different_domain,identity,0.5,True
magnetic-lavender,5,75,12,shared,different_domain,identity,0.95,True
magnetic-lavender,5,75,13,shared,different_domain,identity,0.9,True
magnetic-lavender,5,75,14,shared,different_domain,identity,0.45,True
magnetic-lavender,5,75,15,shared,different_domain,identity,0.5,False
magnetic-lavender,5,75,16,shared,different_domain,morality,0.8,True
magnetic-lavender,5,75,17,shared,different_domain,morality,0.7,True
magnetic-lavender,5,75,18,shared,different_domain,morality,0.55,True
magnetic-lavender,5,75,19,shared,different_domain,morality,0.65,True
magnetic-lavender,5,75,20,shared,different_domain,morality,0.7,True
magnetic-lavender,5,75,21,shared,different_domain,politics,0.4,True
magnetic-lavender,5,75,22,shared,different_domain,politics,0.45,True
magnetic-lavender,5,75,23,shared,different_domain,politics,0.4,True
magnetic-lavender,5,75,24,shared,different_domain,politics,0.5,True
magnetic-lavender,5,75,25,shared,different_domain,politics,0.75,True
magnetic-lavender,5,75,26,shared,different_domain,preferences,0.6,True
magnetic-lavender,5,75,27,shared,different_domain,preferences,0.6,True
magnetic-lavender,5,75,28,shared,different_domain,preferences,0.5,True
magnetic-lavender,5,75,29,shared,different_domain,preferences,0.62,True
magnetic-lavender,5,75,30,shared,different_domain,preferences,0.55,True
magnetic-lavender,5,75,31,shared,different_domain,religion,0.45,True
magnetic-lavender,5,75,32,shared,different_domain,religion,0.5,True
magnetic-lavender,5,75,33,shared,different_domain,religion,0.45,True
magnetic-lavender,5,75,34,shared,different_domain,religion,0.5,True
magnetic-lavender,5,75,35,shared,different_domain,religion,0.5,True
vague-tomato,2,30,1,opposing,different_domain,arbitrary,0.55,True
vague-tomato,2,30,2,opposing,different_domain,arbitrary,0.78,True
vague-tomato,2,30,3,opposing,different_domain,arbitrary,0.45,True
vague-tomato,2,30,4,opposing,different_domain,arbitrary,0.5,True
vague-tomato,2,30,5,opposing,different_domain,arbitrary,0.82,True
vague-tomato,2,30,6,opposing,different_domain,background,0.4,False
vague-tomato,2,30,7,opposing,different_domain,background,0.85,True
vague-tomato,2,30,8,opposing,different_domain,background,0.75,False
vague-tomato,2,30,9,opposing,different_domain,background,0.5,True
vague-tomato,2,30,10,opposing,different_domain,background,0.45,True
vague-tomato,2,30,11,opposing,same_domain,identity,0.5,False
vague-tomato,2,30,12,opposing,matched,identity,0.95,False
vague-tomato,2,30,13,opposing,same_domain,identity,0.88,False
vague-tomato,2,30,14,opposing,same_domain,identity,0.45,False
vague-tomato,2,30,15,opposing,same_domain,identity,0.5,True
vague-tomato,2,30,16,opposing,different_domain,morality,0.7,True
vague-tomato,2,30,17,opposing,different_domain,morality,0.65,True
vague-tomato,2,30,18,opposing,different_domain,morality,0.6,True
vague-tomato,2,30,19,opposing,different_domain,morality,0.4,True
vague-tomato,2,30,20,opposing,different_domain,morality,0.5,True
vague-tomato,2,30,21,opposing,different_domain,politics,0.35,True
vague-tomato,2,30,22,opposing,different_domain,politics,0.35,True
vague-tomato,2,30,23,opposing,different_domain,politics,0.35,True
vague-tomato,2,30,24,opposing,different_domain,politics,0.45,True
vague-tomato,2,30,25,opposing,different_domain,politics,0.75,True
vague-tomato,2,30,26,opposing,different_domain,preferences,0.55,True
vague-tomato,2,30,27,opposing,different_domain,preferences,0.55,True
vague-tomato,2,30,28,opposing,different_domain,preferences,0.5,True
vague-tomato,2,30,29,opposing,different_domain,preferences,0.55,True
vague-tomato,2,30,30,opposing,different_domain,preferences,0.4,True
vague-tomato,2,30,31,opposing,different_domain,religion,0.4,True
vague-tomato,2,30,32,opposing,different_domain,religion,0.5,True
vague-tomato,2,30,33,opposing,different_domain,religion,0.45,True
vague-tomato,2,30,34,opposing,different_domain,religion,0.5,True
vague-tomato,2,30,35,opposing,different_domain,religion,0.5,True
costly-salmon,5,75,1,opposing,different_domain,arbitrary,0.62,True
costly-salmon,5,75,2,opposing,different_domain,arbitrary,0.68,True
costly-salmon,5,75,3,opposing,different_domain,arbitrary,0.5,False
costly-salmon,5,75,4,opposing,different_domain,arbitrary,0.55,True
costly-salmon,5,75,5,opposing,different_domain,arbitrary,0.65,True
costly-salmon,5,75,6,opposing,same_domain,background,0.35,True
costly-salmon,5,75,7,opposing,same_domain,background,0.3,True
costly-salmon,5,75,8,opposing,same_domain,background,0.6,True
costly-salmon,5,75,9,opposing,same_domain,background,0.4,True
costly-salmon,5,75,10,opposing,matched,background,0.05,False
costly-salmon,5,75,11,opposing,different_domain,identity,0.5,False
costly-salmon,5,75,12,opposing,different_domain,identity,0.98,True
costly-salmon,5,75,13,opposing,different_domain,identity,0.92,False
costly-salmon,5,75,14,opposing,different_domain,identity,0.45,False
costly-salmon,5,75,15,opposing,different_domain,identity,0.55,False
costly-salmon,5,75,16,opposing,different_domain,morality,0.85,True
costly-salmon,5,75,17,opposing,different_domain,morality,0.7,True
costly-salmon,5,75,18,opposing,different_domain,morality,0.65,True
costly-salmon,5,75,19,opposing,different_domain,morality,0.45,True
costly-salmon,5,75,20,opposing,different_domain,morality,0.8,True
costly-salmon,5,75,21,opposing,different_domain,politics,0.5,True
costly-salmon,5,75,22,opposing,different_domain,politics,0.45,True
costly-salmon,5,75,23,opposing,different_domain,politics,0.5,False
costly-salmon,5,75,24,opposing,different_domain,politics,0.5,True
costly-salmon,5,75,25,opposing,different_domain,politics,0.8,True
costly-salmon,5,75,26,opposing,different_domain,preferences,0.65,True
costly-salmon,5,75,27,opposing,different_domain,preferences,0.6,True
costly-salmon,5,75,28,opposing,different_domain,preferences,0.5,True
costly-salmon,5,75,29,opposing,different_domain,preferences,0.75,True
costly-salmon,5,75,30,opposing,different_domain,preferences,0.35,False
costly-salmon,5,75,31,opposing,different_domain,religion,0.4,True
costly-salmon,5,75,32,opposing,different_domain,religion,0.55,True
costly-salmon,5,75,33,opposing,different_domain,religion,0.5,True
costly-salmon,5,75,34,opposing,different_domain,religion,0.6,True
costly-salmon,5,75,35,opposing,different_domain,religion,0.6,True
costly-salmon,6,90,1,opposing,different_domain,arbitrary,0.62,True
costly-salmon,6,90,2,opposing,different_domain,arbitrary,0.78,True
costly-salmon,6,90,3,opposing,different_domain,arbitrary,0.55,False
costly-salmon,6,90,4,opposing,different_domain,arbitrary,0.51,True
costly-salmon,6,90,5,opposing,different_domain,arbitrary,0.68,True
costly-salmon,6,90,6,opposing,same_domain,background,0.48,True
costly-salmon,6,90,7,opposing,same_domain,background,0.5,True
costly-salmon,6,90,8,opposing,same_domain,background,0.85,True
costly-salmon,6,90,9,opposing,same_domain,background,0.45,True
costly-salmon,6,90,10,opposing,matched,background,0.05,False
costly-salmon,6,90,11,opposing,different_domain,identity,0.58,False
costly-salmon,6,90,12,opposing,different_domain,identity,0.88,True
costly-salmon,6,90,13,opposing,different_domain,identity,0.85,False
costly-salmon,6,90,14,opposing,different_domain,identity,0.38,False
costly-salmon,6,90,15,opposing,different_domain,identity,0.55,False
costly-salmon,6,90,16,opposing,different_domain,morality,0.82,True
costly-salmon,6,90,17,opposing,different_domain,morality,0.79,True
costly-salmon,6,90,18,opposing,different_domain,morality,0.65,True
costly-salmon,6,90,19,opposing,different_domain,morality,0.42,True
costly-salmon,6,90,20,opposing,different_domain,morality,0.7,True
costly-salmon,6,90,21,opposing,different_domain,politics,0.45,True
costly-salmon,6,90,22,opposing,different_domain,politics,0.4,True
costly-salmon,6,90,23,opposing,different_domain,politics,0.35,False
costly-salmon,6,90,24,opposing,different_domain,politics,0.52,True
costly-salmon,6,90,25,opposing,different_domain,politics,0.8,True
costly-salmon,6,90,26,opposing,different_domain,preferences,0.64,True
costly-salmon,6,90,27,opposing,different_domain,preferences,0.69,True
costly-salmon,6,90,28,opposing,different_domain,preferences,0.5,True
costly-salmon,6,90,29,opposing,different_domain,preferences,0.61,True
costly-salmon,6,90,30,opposing,different_domain,preferences,0.35,False
costly-salmon,6,90,31,opposing,different_domain,religion,0.48,True
costly-salmon,6,90,32,opposing,different_domain,religion,0.58,True
costly-salmon,6,90,33,opposing,different_domain,religion,0.46,True
costly-salmon,6,90,34,opposing,different_domain,religion,0.59,True
costly-salmon,6,90,35,opposing,different_domain,religion,0.52,True
sick-plum,6,90,1,opposing,different_domain,arbitrary,0.62,True
sick-plum,6,90,2,opposing,different_domain,arbitrary,0.75,True
sick-plum,6,90,3,opposing,different_domain,arbitrary,0.45,True
sick-plum,6,90,4,opposing,different_domain,arbitrary,0.55,True
sick-plum,6,90,5,opposing,different_domain,arbitrary,0.6,True
sick-plum,6,90,6,opposing,different_domain,background,0.65,False
sick-plum,6,90,7,opposing,different_domain,background,0.85,True
sick-plum,6,90,8,opposing,different_domain,background,0.78,True
sick-plum,6,90,9,opposing,different_domain,background,0.5,True
sick-plum,6,90,10,opposing,different_domain,background,0.5,True
sick-plum,6,90,11,opposing,different_domain,identity,0.6,True
sick-plum,6,90,12,opposing,different_domain,identity,0.95,True
sick-plum,6,90,13,opposing,different_domain,identity,0.9,True
sick-plum,6,90,14,opposing,different_domain,identity,0.48,False
sick-plum,6,90,15,opposing,different_domain,identity,0.65,True
sick-plum,6,90,16,opposing,different_domain,morality,0.7,True
sick-plum,6,90,17,opposing,different_domain,morality,0.55,True
sick-plum,6,90,18,opposing,different_domain,morality,0.58,True
sick-plum,6,90,19,opposing,different_domain,morality,0.65,True
sick-plum,6,90,20,opposing,different_domain,morality,0.82,True
sick-plum,6,90,21,opposing,same_domain,politics,0.68,True
sick-plum,6,90,22,opposing,same_domain,politics,0.65,True
sick-plum,6,90,23,opposing,matched,politics,0.75,False
sick-plum,6,90,24,opposing,same_domain,politics,0.55,True
sick-plum,6,90,25,opposing,same_domain,politics,0.85,True
sick-plum,6,90,26,opposing,different_domain,preferences,0.6,True
sick-plum,6,90,27,opposing,different_domain,preferences,0.58,False
sick-plum,6,90,28,opposing,different_domain,preferences,0.52,True
